product_id,purchase_price_value,purchase_order_date,purchases_order_time
2226145,1353.5,1/9/2023,15:47:31
2226145,1353.5,1/9/2023,15:47:31
2226145,1353.5,1/9/2023,14:08:11
2226145,1353.5,1/9/2023,14:08:11
2226145,1353.5,1/9/2023,14:08:31
2226145,1353.5,1/9/2023,14:08:31
1679943,997,6/27/2022,19:28:28
1679943,997,6/27/2022,19:28:28
1679943,997,7/1/2022,11:55:21
1679943,997,7/1/2022,11:55:21
1679943,997,6/29/2022,22:05:59
1679943,997,6/29/2022,22:05:59
1679943,997,6/23/2022,2:24:01
1679943,997,6/23/2022,2:24:01
1679943,997,6/29/2022,21:02:22
1679943,997,6/29/2022,21:02:22
1679943,997,6/23/2022,0:23:59
1679943,997,6/23/2022,0:23:59
1679943,997,6/29/2022,3:11:54
1679943,997,6/29/2022,3:11:54
1679943,997,6/28/2022,23:21:57
1679943,997,6/28/2022,23:21:57
1679943,997,6/30/2022,0:54:23
1679943,997,6/30/2022,0:54:23
1679943,997,6/30/2022,0:45:22
1679943,997,6/30/2022,0:45:22
1679943,997,6/30/2022,0:09:39
1679943,997,6/30/2022,0:09:39
1679943,997,6/30/2022,1:24:13
1679943,997,6/30/2022,1:24:13
1679943,997,6/28/2022,23:19:39
1679943,997,6/28/2022,23:19:39
1679943,997,6/30/2022,23:23:12
1679943,997,6/30/2022,23:23:12
1679943,997,6/24/2022,15:28:50
1679943,997,6/24/2022,15:28:50
1679943,997,6/28/2022,23:20:22
1679943,997,6/28/2022,23:20:22
1679943,997,6/29/2022,23:30:10
1679943,997,6/29/2022,23:30:10
1679943,997,6/28/2022,23:16:53
1679943,997,6/28/2022,23:16:53
1679943,997,6/28/2022,23:41:08
1679943,997,6/28/2022,23:41:08
1679943,997,6/30/2022,2:46:44
1679943,997,6/30/2022,2:46:44
1679943,997,6/30/2022,0:50:07
1679943,997,6/30/2022,0:50:07
1679943,997,6/29/2022,15:26:05
1679943,997,6/29/2022,15:26:05
1679943,997,6/29/2022,16:02:40
1679943,997,6/29/2022,16:02:40
1679943,997,6/23/2022,21:16:29
1679943,997,6/23/2022,21:16:29
1679943,997,6/25/2022,1:21:36
1679943,997,6/25/2022,1:21:36
1679943,997,6/23/2022,21:16:57
1679943,997,6/23/2022,21:16:57
1679943,997,6/29/2022,22:20:30
1679943,997,6/29/2022,22:20:30
1679943,997,6/23/2022,0:24:14
1679943,997,6/23/2022,0:24:14
1679943,997,6/23/2022,14:29:47
1679943,997,6/23/2022,14:29:47
1679943,997,6/29/2022,20:58:29
1679943,997,6/29/2022,20:58:29
1679943,997,6/28/2022,23:27:28
1679943,997,6/28/2022,23:27:28
1679943,997,6/29/2022,23:13:12
1679943,997,6/29/2022,23:13:12
1679943,997,6/28/2022,23:57:55
1679943,997,6/28/2022,23:57:55
1679943,997,6/30/2022,0:19:27
1679943,997,6/30/2022,0:19:27
1679943,997,6/29/2022,0:07:43
1679943,997,6/29/2022,0:07:43
1679943,997,6/29/2022,1:39:52
1679943,997,6/29/2022,1:39:52
1679943,997,6/29/2022,0:09:19
1679943,997,6/29/2022,0:09:19
1679943,997,6/29/2022,1:01:43
1679943,997,6/29/2022,1:01:43
1679943,997,6/28/2022,23:53:06
1679943,997,6/28/2022,23:53:06
1679943,997,6/29/2022,1:36:05
1679943,997,6/29/2022,1:36:05
1679943,997,6/29/2022,15:34:13
1679943,997,6/29/2022,15:34:13
1679943,997,6/30/2022,0:17:44
1679943,997,6/30/2022,0:17:44
1679943,997,6/29/2022,15:59:27
1679943,997,6/29/2022,15:59:27
1679943,997,6/29/2022,13:22:38
1679943,997,6/29/2022,13:22:38
1679943,997,6/29/2022,14:11:18
1679943,997,6/29/2022,14:11:18
1679943,997,6/28/2022,23:53:06
1679943,997,6/28/2022,23:53:06
1679943,997,6/29/2022,10:39:37
1679943,997,6/29/2022,10:39:37
1679943,997,6/28/2022,23:49:13
1679943,997,6/28/2022,23:49:13
1679943,997,6/29/2022,1:36:26
1679943,997,6/29/2022,1:36:26
1679943,997,6/29/2022,16:21:48
1679943,997,6/29/2022,16:21:48
1679943,997,6/29/2022,0:51:53
1679943,997,6/29/2022,0:51:53
1679943,997,6/30/2022,2:53:11
1679943,997,6/30/2022,2:53:11
1679943,997,6/28/2022,20:08:43
1679943,997,6/28/2022,20:08:43
1679943,997,6/29/2022,7:17:16
1679943,997,6/29/2022,7:17:16
1679943,997,6/29/2022,13:23:28
1679943,997,6/29/2022,13:23:28
1679943,997,6/28/2022,23:44:49
1679943,997,6/28/2022,23:44:49
1679943,997,7/1/2022,1:37:25
1679943,997,7/1/2022,1:37:25
1679943,997,6/29/2022,4:03:30
1679943,997,6/29/2022,4:03:30
1679943,997,6/29/2022,20:52:45
1679943,997,6/29/2022,20:52:45
1679943,997,6/29/2022,4:31:22
1679943,997,6/29/2022,4:31:22
1679943,997,6/29/2022,9:43:56
1679943,997,6/29/2022,9:43:56
1679943,997,6/30/2022,13:07:34
1679943,997,6/30/2022,13:07:34
1679943,997,6/29/2022,15:42:05
1679943,997,6/29/2022,15:42:05
1679943,997,6/30/2022,1:48:52
1679943,997,6/30/2022,1:48:52
1679943,997,6/29/2022,0:02:47
1679943,997,6/29/2022,0:02:47
1679943,997,6/28/2022,23:52:33
1679943,997,6/28/2022,23:52:33
1679943,997,6/29/2022,0:46:10
1679943,997,6/29/2022,0:46:10
1679943,997,6/30/2022,0:26:00
1679943,997,6/30/2022,0:26:00
1679943,997,6/28/2022,23:40:49
1679943,997,6/28/2022,23:40:49
1679943,997,6/29/2022,0:02:17
1679943,997,6/29/2022,0:02:17
1679943,997,6/29/2022,20:41:21
1679943,997,6/29/2022,20:41:21
1679943,997,6/28/2022,23:50:32
1679943,997,6/28/2022,23:50:32
1679943,997,6/29/2022,0:12:53
1679943,997,6/29/2022,0:12:53
1679943,997,6/29/2022,0:04:49
1679943,997,6/29/2022,0:04:49
1679943,997,6/29/2022,21:33:54
1679943,997,6/29/2022,21:33:54
1679943,997,6/30/2022,13:20:53
1679943,997,6/30/2022,13:20:53
1679943,997,6/30/2022,18:20:12
1679943,997,6/30/2022,18:20:12
1679943,997,6/28/2022,23:50:24
1679943,997,6/28/2022,23:50:24
1679943,997,6/29/2022,14:53:16
1679943,997,6/29/2022,14:53:16
1679943,997,6/28/2022,23:53:58
1679943,997,6/28/2022,23:53:58
1679943,997,6/29/2022,12:34:50
1679943,997,6/29/2022,12:34:50
1679943,997,6/29/2022,23:32:46
1679943,997,6/29/2022,23:32:46
1679943,997,6/28/2022,23:50:58
1679943,997,6/28/2022,23:50:58
1679943,997,6/28/2022,23:46:06
1679943,997,6/28/2022,23:46:06
1679943,997,6/29/2022,1:38:36
1679943,997,6/29/2022,1:38:36
1679943,997,6/29/2022,15:32:44
1679943,997,6/29/2022,15:32:44
1679943,997,7/2/2022,12:57:41
1679943,997,7/2/2022,12:57:41
1679943,997,6/28/2022,23:48:37
1679943,997,6/28/2022,23:48:37
1679943,997,6/28/2022,23:42:24
1679943,997,6/28/2022,23:42:24
1679943,997,6/28/2022,20:09:53
1679943,997,6/28/2022,20:09:53
1679943,997,6/29/2022,0:09:47
1679943,997,6/29/2022,0:09:47
1679943,997,6/29/2022,0:34:59
1679943,997,6/29/2022,0:34:59
1679943,997,6/29/2022,0:12:56
1679943,997,6/29/2022,0:12:56
1679943,997,6/29/2022,13:10:48
1679943,997,6/29/2022,13:10:48
1679943,774.25,3/16/2022,1:38:24
1679943,774.25,3/16/2022,1:38:24
1689354,117,8/31/2022,21:13:05
1689354,117,8/31/2022,21:13:05
1689354,117,9/7/2022,15:11:49
1689354,117,9/7/2022,15:11:49
2226145,1297,1/10/2023,14:47:30
2226145,1297,1/10/2023,14:47:30
2226145,1297,1/10/2023,13:48:11
2226145,1297,1/10/2023,13:48:11
2226145,1297,1/10/2023,15:37:50
2226145,1297,1/10/2023,15:37:50
2226145,1297,1/9/2023,17:43:29
2226145,1297,1/9/2023,17:43:29
2226145,1297,1/9/2023,12:14:57
2226145,1297,1/9/2023,12:14:57
2226145,1297,1/9/2023,10:23:41
2226145,1297,1/9/2023,10:23:41
2226145,1297,1/9/2023,21:43:17
2226145,1297,1/9/2023,21:43:17
2226145,1297,1/9/2023,13:04:53
2226145,1297,1/9/2023,13:04:53
2226145,1297,1/9/2023,13:02:27
2226145,1297,1/9/2023,13:02:27
2226145,1297,1/9/2023,10:04:12
2226145,1297,1/9/2023,10:04:12
2226145,1297,2/13/2023,22:15:56
2226145,1297,2/13/2023,22:15:56
2226145,1297,1/9/2023,10:03:55
2226145,1297,1/9/2023,10:03:55
2226145,1297,1/9/2023,14:08:55
2226145,1297,1/9/2023,14:08:55
2226145,1297,1/9/2023,10:08:33
2226145,1297,1/9/2023,10:08:33
2226145,1297,1/9/2023,13:17:08
2226145,1297,1/9/2023,13:17:08
2226145,1297,1/9/2023,15:56:31
2226145,1297,1/9/2023,15:56:31
2226145,1297,1/9/2023,15:02:48
2226145,1297,1/9/2023,15:02:48
2226145,1297,1/9/2023,10:02:17
2226145,1297,1/9/2023,10:02:17
2226145,1297,1/9/2023,13:01:53
2226145,1297,1/9/2023,13:01:53
2226145,1297,1/9/2023,14:58:28
2226145,1297,1/9/2023,14:58:28
2226145,1297,1/9/2023,10:03:53
2226145,1297,1/9/2023,10:03:53
2226145,1297,1/9/2023,10:06:31
2226145,1297,1/9/2023,10:06:31
2226145,1297,1/9/2023,12:04:26
2226145,1297,1/9/2023,12:04:26
2226145,1297,1/9/2023,10:53:48
2226145,1297,1/9/2023,10:53:48
2226145,1297,1/9/2023,12:36:36
2226145,1297,1/9/2023,12:36:36
2226145,1297,2/10/2023,10:58:11
2226145,1297,2/10/2023,10:58:11
2226145,1297,1/9/2023,15:48:29
2226145,1297,1/9/2023,15:48:29
2226145,1297,1/9/2023,11:31:54
2226145,1297,1/9/2023,11:31:54
2226145,1297,1/9/2023,12:03:39
2226145,1297,1/9/2023,12:03:39
2226145,1297,1/9/2023,14:52:02
2226145,1297,1/9/2023,14:52:02
2226145,1297,1/9/2023,10:02:28
2226145,1297,1/9/2023,10:02:28
2226145,1297,1/9/2023,11:12:12
2226145,1297,1/9/2023,11:12:12
1689354,649.75,5/12/2022,0:12:46
1689354,649.75,5/12/2022,0:12:46
1689354,649.75,5/17/2022,0:45:40
1689354,649.75,5/17/2022,0:45:40
1689354,649.75,3/2/2023,1:41:05
1689354,649.75,3/2/2023,1:41:05
1816948,649.75,3/9/2023,22:16:24
1816948,649.75,3/9/2023,22:16:24
1689354,649.75,5/12/2022,20:35:02
1689354,649.75,5/12/2022,20:35:02
1689354,649.75,8/31/2022,2:25:54
1689354,649.75,8/31/2022,2:25:54
1689354,649.75,3/9/2023,0:34:19
1689354,649.75,3/9/2023,0:34:19
1689354,649.75,9/8/2022,18:31:22
1689354,649.75,9/8/2022,18:31:22
1689354,649.75,8/25/2022,1:36:09
1689354,649.75,8/25/2022,1:36:09
1816948,649.75,3/9/2023,0:04:18
1816948,649.75,3/9/2023,0:04:18
1689354,649.75,3/2/2023,2:22:17
1689354,649.75,3/2/2023,2:22:17
1689354,649.75,5/12/2022,19:16:40
1689354,649.75,5/12/2022,19:16:40
1689354,649.75,8/25/2022,1:42:53
1689354,649.75,8/25/2022,1:42:53
1689354,649.75,3/2/2023,0:22:39
1689354,649.75,3/2/2023,0:22:39
1689354,649.75,3/2/2023,1:41:54
1689354,649.75,3/2/2023,1:41:54
1689354,437.5,10/6/2021,23:58:09
1689354,437.5,10/6/2021,23:58:09
1689354,437.5,10/7/2021,0:03:08
1689354,437.5,10/7/2021,0:03:08
1689354,437.5,10/6/2021,23:56:29
1689354,437.5,10/6/2021,23:56:29
1689354,437.5,10/8/2021,1:06:19
1689354,437.5,10/8/2021,1:06:19
1689354,437.5,10/7/2021,0:00:52
1689354,437.5,10/7/2021,0:00:52
1689354,422,10/8/2021,19:44:20
1689354,422,10/8/2021,19:44:20
1679943,422,12/9/2021,11:46:55
1679943,422,12/9/2021,11:46:55
1679943,422,12/16/2021,17:18:20
1679943,422,12/16/2021,17:18:20
1679943,422,12/15/2021,23:46:40
1679943,422,12/15/2021,23:46:40
1679943,422,12/16/2021,17:17:20
1679943,422,12/16/2021,17:17:20
1679943,422,12/16/2021,17:18:36
1679943,422,12/16/2021,17:18:36
1679943,422,12/13/2021,21:43:40
1679943,422,12/13/2021,21:43:40
1689354,422,10/7/2021,17:08:15
1689354,422,10/7/2021,17:08:15
1689354,422,10/11/2021,13:18:30
1689354,422,10/11/2021,13:18:30
1689354,422,10/6/2021,23:56:16
1689354,422,10/6/2021,23:56:16
1689354,422,10/7/2021,0:09:37
1689354,422,10/7/2021,0:09:37
1689354,422,10/14/2021,2:29:03
1689354,422,10/14/2021,2:29:03
1689354,422,10/7/2021,10:28:00
1689354,422,10/7/2021,10:28:00
1679943,422,12/9/2021,23:59:48
1679943,422,12/9/2021,23:59:48
1679943,422,12/13/2021,23:02:54
1679943,422,12/13/2021,23:02:54
1679943,422,12/14/2021,4:00:49
1679943,422,12/14/2021,4:00:49
1679943,422,12/14/2021,23:08:32
1679943,422,12/14/2021,23:08:32
1689354,422,10/14/2021,2:30:10
1689354,422,10/14/2021,2:30:10
1689354,623,8/25/2022,0:19:30
1689354,623,8/25/2022,0:19:30
1689354,623,8/28/2022,16:33:26
1689354,623,8/28/2022,16:33:26
1689354,623,8/31/2022,15:23:29
1689354,623,8/31/2022,15:23:29
1816948,623,3/9/2023,1:26:26
1816948,623,3/9/2023,1:26:26
1689354,623,8/31/2022,1:40:47
1689354,623,8/31/2022,1:40:47
1689354,623,8/25/2022,0:22:38
1689354,623,8/25/2022,0:22:38
1689354,623,8/30/2022,1:14:44
1689354,623,8/30/2022,1:14:44
1689354,623,3/8/2023,22:12:50
1689354,623,3/8/2023,22:12:50
1689354,623,8/31/2022,12:49:29
